Value_co2_emissions_kt_by_country,Sum energy
0.0360859321694334,0.0311405175779482
0.0361410348305236,0.0301696387710303
0.035516222547905,0.029730093106114
0.0347083570031489,0.0312335978364011
0.035284602102772,0.0298412723037105
0.0359561118486544,0.0318101783262618
0.0363455699531067,0.0323066063713436
0.0361503748928854,0.0323673670956115
0.0360999408387036,0.0323001424645066
0.0,0.0324358845080837
0.0059333796823089,0.0077360037025258
0.0063424494605006,0.0078924302479813
0.0064788063100671,0.0078445973373874
0.0069541861433341,0.0075045958377611
0.0070793357156592,0.0080049022269451
0.0071204289986117,0.0083358542569997
0.0069205639128132,0.0080501495748042
0.0066534543659729,0.0081315948009504
0.0066058234671158,0.0083371470383671
0.0060165009960059,0.0085698476844992
0.0065339089739591,0.0087779854846508
0.0063760713202436,0.0080475640120694
0.0060809437231937,0.0088801152126754
0.0061407164192006,0.0083487820706737
0.0057951551200677,0.0079648260045557
0.0059062953105194,0.0079945599760059
0.0059473889502405,0.0084341056409222
0.0061509899180895,0.0087146391976481
0.0058894841947919,0.0084069572322068
0.0060491890773964,0.009159355988034
0.0,0.008943461499678
0.0025861055155538,0.0022804663320948
0.002465626060333,0.0023127858662798
0.0024450792054493,0.0023864744042217
0.0026682930219458,0.0026010761112102
0.0026440103205017,0.0026476162404366
0.0028055836788174,0.002597197767108
0.0028476112883507,0.0028841952306709
0.0025805017415104,0.002668300742315
0.0028438755837506,0.002642445114967
0.002381570626458,0.0023076147408102
0.0022704306143906,0.0022933941457688
0.0025478136601199,0.0024834330067767
0.0028121212947219,0.0028040427858921
0.0028896390762684,0.0028467045710163
0.0030110525881586,0.003013473367411
0.0029671568587488,0.0030083022419414
0.0030110525881586,0.003045792901596
0.002984901765904,0.0029669332381846
0.0030568159022921,0.003078112435781
0.0033164536840975,0.0031789493824383
0.0,0.0031505081923555
0.0014831114332609,0.0016819085589883
0.00153074284579,0.0017749888174411
0.0016082605703656,0.0018525556994852
0.0016755050314074,0.001906852516916
0.0016745710615952,0.0019611493343468
0.0019323410793587,0.0023515693073018
0.0021004518761286,0.0025545359819837
0.0021480833101386,0.0026385667708648
0.0023124584023083,0.0027717232517071
0.0023087225193238,0.0027406964988895
0.0024254661774835,0.0028932447002427
0.0024301360312141,0.0029565909872454
0.002537540161231,0.0030095950233088
0.0026944436658161,0.0031479226296207
0.0028279984397032,0.0033121058632806
0.0028560168457474,0.0034607757205316
0.0028298662028111,0.0034646540646338
0.002850413200589,0.0035512704162497
0.0028774976368211,0.0035900538572717
0.00310631509941,0.0040632118377404
0.0,0.0038589523816911
0.0020220001593261,0.0019210731119574
0.0024077212058858,0.0021175758798023
0.002561822863609,0.0022740024252578
0.0026738966680382,0.0024019877806305
0.0028513471713352,0.0030057166792066
0.0030549479607999,0.0032862502359325
0.003352878005241,0.0037800927182796
0.0035480734156933,0.00377492159281
0.0038833612159372,0.0041769765980716
0.0041794229621175,0.0045324914741068
0.0047239155546871,0.0049746227017579
0.0050825517307283,0.0053844343952239
0.0054159719462486,0.0059248170067974
0.0056597324046884,0.0064677851811057
0.00596139833118,0.0067974444297929
0.006742179973923,0.0071852788400131
0.0069467143782992,0.0083811016048587
0.0074099531288875,0.0089072636213908
0.0077938063338875,0.0095601182119282
0.0084746554332643,0.0102776118708356
0.0,0.0097876477325907
0.0001158097088944,9.69586025550531e-05
0.0001223473537513,0.0001021297280246
0.00012795104981,0.0001060080721268
0.0001288849981413,0.0001111791975964
0.0001270171013852,0.0001150575416986
0.0001326207916534,0.0001215214485356
0.0001372905447042,0.0001253997926378
0.0001382244930355,0.0001279853553726
0.0001662429665109,0.00012927813674
0.0004314845499112,0.0001305709181074
0.000144762131635,0.0001241070112704
0.0001643750697549,0.0001266925740052
0.0001979972335918,0.000135742043577
0.0001344886995234,0.0001215214485356
0.0001186115549157,0.0001241070112704
0.0001186115549157,0.0001253997926378
0.0001204794516718,0.0001279853553726
0.0001102060084462,0.00012927813674
0.0001158097098283,0.0001279853553726
0.0001167436581597,0.0001305709181074
0.0,0.0001279853553726
0.0049443274103799,0.0031711926942339
0.0048453287882605,0.0030445001202286
0.0048415930052086,0.0032138544793581
0.0049219126989934,0.0032345389812365
0.0052338517685393,0.0037917277505862
0.0053029638143047,0.003761993779136
0.0055215079563889,0.0038576596003237
0.0053842176572199,0.0038615379444259
0.0056531947887838,0.0042519579173809
0.005360868925588,0.0036805485529898
0.0057596649480546,0.0042390301037069
0.0054682728772205,0.0039080780736523
0.0055980917681232,0.0037400164958902
0.0056027617993041,0.0038253400661386
0.005556998128402,0.0042170528204611
0.0051199098432997,0.0041381931570496
0.0051497961917701,0.0040774324327818
0.0052310496779167,0.0041950755372152
0.0055056309897919,0.0047380437115235
0.0053860852419435,0.0048699074109984
0.0,0.0046785757686231
0.0109524230339111,0.010701644159343
0.0110523556052958,0.0101638471105043
0.0103528274655105,0.0104624796063739
0.010787114013957,0.0108024811060003
0.0106488892051531,0.0107184503171192
0.0103304128792731,0.0108709985184725
0.0101473589073342,0.0107378420376302
0.0097681750199778,0.0111890227348531
0.0099867195216325,0.0107042297220778
0.0093086721561097,0.0115910777401147
0.0099671066711171,0.0120047677776829
0.0090107428252058,0.0115109252953359
0.0088977343364933,0.0105245331120091
0.0090210156114915,0.0105633165530311
0.0084186186202419,0.0091696982389732
0.0088846591037503,0.0088051338933662
0.0087996700913879,0.0108528995793289
0.0086595777015963,0.0109782993719668
0.008747369160416,0.0095032358317626
0.0086866623162126,0.0119323720211085
0.0,0.0113609626567174
4.202771693749484e-05,2.1977283245812035e-05
4.949931105971615e-05,1.809893914360991e-05
4.856536001059538e-05,1.809893914360991e-05
4.763141164190902e-05,2.0684501878411324e-05
4.109376744806936e-05,1.939172051101062e-05
4.3895615355976257e-05,2.068450187841133e-05
4.763141164190902e-05,2.844119008281557e-05
4.9499308388621255e-05,2.9733971450216285e-05
4.669746326388316e-05,2.8441190082815577e-05
0.0001363565962795,3.102675281761699e-05
5.230115907969696e-05,6.205350563523397e-05
6.25746023332987e-05,5.429681743082973e-05
6.25746023332987e-05,5.946794290043257e-05
4.296166697795039e-05,5.688238016563115e-05
4.4829563734002113e-05,6.46390683700354e-05
6.350855071132457e-05,6.851741247223753e-05
6.070670002024886e-05,6.722463110483681e-05
5.9772751642222994e-05,9.69586025550531e-05
5.883880326419713e-05,0.0001008369466572
5.9772751642222994e-05,0.0001124719789638
0.0,7.885966341144318e-05
0.0001326207956694,9.049469571804957e-06
0.0001625071721583,6.46390683700354e-06
0.0002036009460879,6.46390683700354e-06
0.0002278836260512,7.75668820440425e-06
0.000247496564171,9.049469571804957e-06
0.000270845295803,1.1635032306606373e-05
0.0003240803977598,1.6806157776209206e-05
0.000373579706111,2.4562845980613453e-05
0.0003754476028671,2.585562734801416e-05
0.0004128055823507,1.4220595041407789e-05
0.000451097488031,1.2927813674007078e-05
0.0004342864172266,1.0342250939205664e-05
0.0004146734791067,5.171125469602832e-06
0.000437088240086,1.0342250939205664e-05
0.0004847196740026,2.7148408715414867e-05
0.0005146060665554,3.749065965462053e-05
0.0006294817834097,3.102675281761699e-05
0.0006416231345987,3.878344102202124e-05
0.000692990361934,2.3270064613212746e-05
0.0006817829814911,2.4562845980613453e-05
0.0,2.8441190082815577e-05
1.9612934570830925e-05,0.0002301150833973
2.148083310138625e-05,0.0002469212411735
2.2414781862331317e-05,0.0002805335567259
2.428268000996744e-05,0.0003219025604827
2.7084527917874343e-05,0.0002999252772369
2.9886375816441747e-05,0.0003374159368915
2.9886375816441747e-05,0.0005765804898607
2.9886375816441747e-05,0.0008377223260756
2.8018479069729523e-05,0.0008894335807716
2.9886375816441747e-05,0.0008946047062412
3.7357971171476085e-05,0.0009372664913655
5.5103004204435056e-05,0.0008997758317108
5.9772751642222994e-05,0.0008700418602606
6.25746023332987e-05,0.0009721715882853
6.53764474580368e-05,0.0009230458963241
7.191409164253696e-05,0.0009980272156333
8.685728234326614e-05,0.0010174189361443
9.059308140302822e-05,0.0009876849646941
9.806466837119816e-05,0.0008894335807716
9.806466837119816e-05,0.0011557465424562
0.0,0.0011557465424562
0.0013037931743276,0.0012979524928703
0.001285114189022,0.0013251009015857
0.0013598301694701,0.0013444926220967
0.0013887825471944,0.0013974966581601
0.0014541589770848,0.0015836571750658
0.0015157996145839,0.0015694365800244
0.001672703120103,0.0016534673689055
0.0017642301051386,0.0014569646010605
0.0019388786961972,0.0018318711976068
0.0019230015512159,0.0019430503952032
0.0019463502828478,0.0021317964748437
0.0022171955342883,0.0018835824523028
0.0020509525006264,0.0017362053764191
0.0020406791801217,0.0021654087903961
0.0018202670965453,0.0020025183381036
0.0018324085369265,0.0019340009256314
0.0020864426726395,0.0021951427618464
0.0021181969626021,0.001997347212634
0.0021107253750175,0.0023567404327714
0.0019678310729876,0.0021537737580895
0.0,0.0020309595281865
0.0003763815539068,0.0001137647603312
0.0003614383656624,0.0001215214485356
0.0003763815735198,0.0001073008534942
0.0003661081190868,8.661635161584744e-05
0.0003707778610236,9.437303982025168e-05
0.0003997303051517,0.000103422509392
0.0003819852637879,9.566582118765238e-05
0.0004034660986638,7.368853794184034e-05
0.0004100037149419,6.981019383963823e-05
0.0003913247474748,5.171125469602831e-05
0.0003147408917515,6.334628700263468e-05
0.0003623723255747,5.688238016563116e-05
0.0003184767074916,4.1369003756822656e-05
0.0005062005088785,0.000109886416229
0.0006528305150416,0.0002792407753585
0.0006490947215295,0.0003593932201373
0.0006192083735261,0.0003244881232175
0.0006845848043505,0.0003658571269744
0.0006827169075944,0.0003826632847506
0.0006771132173263,0.0003942983170572
0.0,0.0002650201803171
0.0292951866039644,0.044286811303046
0.029828471634438,0.0417775226689212
0.0296771727687333,0.0439907643699112
0.0290280768899472,0.046396630494644
0.0306821002355575,0.0492756545998453
0.0309781634041426,0.0511566514894134
0.0313452047836137,0.0532522500859699
0.0329273150724814,0.0565152302572893
0.0348951468562044,0.0587801832129753
0.0326882242847182,0.0592947101972008
0.037164642431411,0.0660313939027259
0.0390680314916821,0.0681787037539785
0.0424227785040514,0.0707345325173297
0.0454683856852165,0.0728456444902951
0.0477827118525006,0.0752204838622102
0.0453282932954248,0.0738902118351548
0.0417550025005417,0.073868234551909
0.0426338490953897,0.0751299891664921
0.040532463248515,0.0768080193813782
0.0405614154515908,0.0799779192942448
0.0,0.0794233160876299
0.0040552077098356,0.0052473995702794
0.0043139116563175,0.0056158422599886
0.0040720186537163,0.0054400239940221
0.0044764188574282,0.0054658796213701
0.0044147782199291,0.0053508220796715
0.0044820226809709,0.0056778957656239
0.0045716817245143,0.005878276877571
0.0049125729924662,0.0055447392847816
0.0046734822093727,0.0057593409917701
0.0040075762832972,0.0054710507468397
0.0041784891697557,0.005942915945941
0.0046361240958674,0.0064561501487991
0.0042046396352417,0.006007555014311
0.0037040427720819,0.0055628382239252
0.0039272565895124,0.0060644373944767
0.0041616780540283,0.006294552477874
0.003884295008299,0.0057593409917701
0.0040981694759709,0.0058071739023639
0.0038198526378798,0.0060153117025154
0.0036554773673258,0.0056610896078477
0.0,0.0051982738783182
8.779123093610033e-05,4.007622238942195e-05
9.059307873193332e-05,4.007622238942195e-05
8.965912745866475e-05,4.524734785902478e-05
9.713072003986976e-05,5.688238016563115e-05
9.899861679592148e-05,5.946794290043256e-05
9.899861679592148e-05,6.205350563523397e-05
0.0001158097098283,6.59318497374361e-05
0.0001316868433221,7.368853794184034e-05
0.0001587713795801,7.368853794184035e-05
0.0001615732246675,8.403078888104601e-05
0.0002138743781995,8.14452261462446e-05
0.0002297515228073,8.790913298324813e-05
0.0002745810893151,0.0001111791975964
0.0002923261306789,0.0001266925740052
0.0002969958726157,0.0001434987317814
0.0003455612326356,0.0001835749541709
0.0003455612326356,0.0001990883305797
0.000398796334499,0.0002107233628863
0.0004361543139826,0.0002120161442537
0.0004669746326388,0.0002210656138255
0.0,0.0002107233628863
2.428268089721924e-05,1.1635032306606373e-05
1.8678985305553266e-05,1.2927813674007078e-05
1.9612933954424413e-05,1.5513376408808496e-05
1.4943187908220872e-05,1.1635032306606373e-05
1.4009239539534508e-05,1.0342250939205664e-05
1.4009239539534508e-05,1.0342250939205664e-05
1.6811087447441407e-05,1.0342250939205664e-05
1.6811087447441407e-05,1.4220595041407789e-05
1.6811087447441407e-05,1.2927813674007078e-05
1.6811087447441407e-05,1.4220595041407789e-05
2.8018479069729523e-05,1.6806157776209206e-05
3.362217488554332e-05,1.6806157776209206e-05
3.4556123263569185e-05,1.8098939143609917e-05
3.642402001028142e-05,2.1977283245812035e-05
3.5490071632255555e-05,2.3270064613212746e-05
3.7357971171476085e-05,2.1977283245812035e-05
4.109376744806936e-05,2.3270064613212746e-05
4.9499308388621255e-05,3.619787828721982e-05
6.444249908001094e-05,3.361231555241841e-05
6.724434977108664e-05,4.524734785902478e-05
0.0,4.395456649162407e-05
0.0001830540559944,5.946794290043256e-05
0.0002007990920346,6.46390683700354e-05
0.0002064027911753,8.790913298324814e-05
0.0002222799357831,9.049469571804955e-05
0.0002222799357831,9.69586025550531e-05
0.0002484305125958,0.0001150575416986
0.0002764489860711,0.000142205950414
0.0003418254391235,0.000180989391436
0.0003791833963792,0.0001784038287012
0.0004436259010068,0.0001499626386184
0.0004800499098377,0.0001189358858008
0.0005005968187037,0.0001266925740052
0.0005295492405104,0.0001758182659664
0.0005360868568819,0.0002223583951929
0.0006490947215295,0.0003852488474854
0.0007873192591145,0.0005494320811453
0.0010338818077099,0.0007006875011311
0.0011851815784114,0.0008739202043628
0.0013616980213032,0.0010277611870835
0.0015111299401716,0.0010911074740861
0.0,0.0010911074740861
0.0004865875672096,0.0004447167903858
0.0004819178208832,0.0004511806972228
0.0004791159837344,0.0004201539444052
0.0004865875707586,0.0004692796363664
0.0004781820131751,0.0005235764537972
0.0004688425293948,0.0005093558587558
0.0004753801903157,0.0005662382389215
0.0005725109102622,0.0006515618091699
0.0005967935679975,0.0007071514079681
0.0006565663531031,0.0007187864402747
0.000654698456347,0.0007368853794184
0.0006360194443305,0.0007394709421532
0.000642557105158,0.0006838813433549
0.000705131713123,0.000793767759584
0.000770508143854,0.0008609923906888
0.0007901210819739,0.0009941488715311
0.0008480259257741,0.0008933119248738
0.0008564314833576,0.0010122478106747
0.0008956573596907,0.0010691301908403
0.0008807141856422,0.0010781796604121
0.0,0.0010704229722077
0.0480255391191079,0.076068548439225
0.0473157376774969,0.0739936343445469
0.048971627445998,0.0754880896052621
0.0508572712367414,0.0739949271259143
0.0500989048909711,0.0752915868374172
0.0512766192480108,0.0784020188073833
0.0504827623725248,0.0766128093949007
0.0533873423087022,0.0792423266961938
0.0514111024692681,0.0794840768118977
0.0486886437792381,0.0769360047367509
0.050154010409946,0.0752153127367405
0.0513008971377483,0.0790574589606554
0.0510132448734196,0.0791518320004757
0.0518958223620951,0.0824432533618779
0.0524580616503328,0.0822312372176242
0.0521797465904811,0.0826009726887008
0.0520050985355093,0.0833675920395694
0.0530557914589467,0.0833443219749562
0.0541774654418154,0.0822053815902762
0.0541886723753636,0.0811750348404578
0.0,0.0806786067953759
2.2414782366663915e-05,1.1635032306606373e-05
2.334873163194158e-05,1.1635032306606373e-05
2.334873163194158e-05,1.1635032306606373e-05
2.1480833493644947e-05,1.1635032306606373e-05
2.1480833493644947e-05,1.809893914360991e-05
2.054688372403468e-05,1.939172051101062e-05
2.1480833493644947e-05,2.068450187841133e-05
2.2414781862331317e-05,1.939172051101062e-05
1.5877137677831142e-05,1.939172051101062e-05
1.5877137677831142e-05,1.939172051101062e-05
1.5877137677831142e-05,1.939172051101062e-05
1.7745035816127777e-05,2.1977283245812035e-05
1.8678985585738043e-05,2.1977283245812035e-05
1.1207390931165657e-05,1.6806157776209206e-05
1.2141340000313974e-05,2.068450187841133e-05
1.7745035816127777e-05,2.068450187841133e-05
1.9612933954424413e-05,2.068450187841133e-05
2.054688372403468e-05,1.809893914360991e-05
2.1480833493644947e-05,1.809893914360991e-05
2.2414781862331317e-05,1.809893914360991e-05
0.0,1.809893914360991e-05
2.7084528693052232e-05,1.0342250939205664e-05
3.1754275019440545e-05,1.1635032306606373e-05
3.7357971171476085e-05,1.1635032306606373e-05
4.202771582609522e-05,1.2927813674007078e-05
4.202771582609522e-05,1.4220595041407789e-05
4.4829563734002113e-05,1.4220595041407789e-05
4.763141164190902e-05,1.5513376408808496e-05
4.669746326388316e-05,1.4220595041407789e-05
5.043326233298473e-05,1.6806157776209206e-05
7.37819939649263e-05,2.197728324581204e-05
0.0001158097098283,2.3270064613212746e-05
0.000102734421422,2.3270064613212746e-05
0.0001737145646491,2.8441190082815577e-05
0.0002045348944193,3.23195341850177e-05
0.0002110725330188,3.361231555241841e-05
0.0002232138842078,3.490509691981912e-05
0.0002064027911753,3.619787828721983e-05
0.0002007991009072,3.749065965462053e-05
0.0002045348944193,3.749065965462053e-05
0.0002101385846874,3.878344102202124e-05
0.0,3.619787828721983e-05
0.0047089721955299,0.0050276267378213
0.0045231162917397,0.0052499851330142
0.0045875586911113,0.0054762218723094
0.004688425382674,0.0058343223110793
0.0051339192251731,0.0062893813524044
0.0052273141517008,0.0065427665004149
0.005337520193956,0.0069241370037981
0.0060305103769454,0.0072356973133417
0.0063499208547576,0.0072861157866703
0.0061126976563877,0.0073274847904272
0.0065142961253117,0.0075304514651091
0.0071419101455201,0.0080191228219865
0.0073230965308675,0.0085000374906596
0.0077517789018046,0.0088115978002032
0.0071503153470821,0.0090417128836005
0.0076798651221851,0.0092744135297326
0.0080777269955213,0.0094825513298841
0.0081318962238201,0.0095937305274806
0.0080889346435407,0.0099195114320656
0.008533494693678,0.0100035422209466
0.0,0.0100500823501731
0.3125489234729658,0.1752481493834725
0.3295981673106095,0.191432479321962
0.355840279276682,0.2138247453867097
0.4124236045728371,0.246994929711477
0.4786321709305203,0.2848385186793979
0.5439908799742171,0.323227661384362
0.601227057754609,0.3704736492373883
0.6531275487329519,0.4242300840566445
0.6724061221820092,0.4519240465091024
0.7209219590751781,0.4802204450787691
0.7915145234438931,0.5413263419716984
0.8669430570283065,0.6064876940141637
0.8911622585147041,0.6421568247221167
0.9325082107939516,0.6992176087164491
0.9345722019660092,0.7457150761577503
0.92097667346554,0.7482347070428144
0.9222431597562816,0.7874279597583016
0.9429160906927608,0.8478383402755694
0.9809203467238454,0.9205366076899806
1.0,0.9646062317233034
0.0,1.0000000000000002
0.0054486600136298,0.0054529518076961
0.0055046969695465,0.0054891496859834
0.0053020300219429,0.0056972874861349
0.0052403893844438,0.0058937902539798
0.0052403893844438,0.0063048947288132
0.0053832835080895,0.006378583266755
0.0053879531834357,0.0068155433689365
0.0055271117808656,0.0070055822299444
0.005583148593888,0.0071038336138668
0.0057914192370833,0.0072188911555655
0.0059361816580558,0.0073184353208554
0.0064535892801744,0.0076157750353575
0.0065096260941307,0.0078252056168764
0.007178334109895,0.0093312959098983
0.0073968778961445,0.0089253625605344
0.0074930752691296,0.0098522868009607
0.0077218925542681,0.0096376850939722
0.007003685340452,0.0100125916905184
0.0073399069339917,0.0102362428670788
0.0075687249317335,0.0101017936048691
0.0,0.0099712226867616
9.339492652776633e-06,1.292781367400708e-06
1.0273441918054294e-05,2.585562734801416e-06
1.027344186201734e-05,2.585562734801416e-06
1.307528976992424e-05,2.585562734801416e-06
1.4009239539534508e-05,3.878344102202124e-06
1.4009239539534508e-05,3.878344102202124e-06
1.5877137677831142e-05,3.878344102202124e-06
1.027344186201734e-05,3.878344102202124e-06
1.027344186201734e-05,3.878344102202124e-06
1.307528976992424e-05,3.878344102202124e-06
1.5877137677831142e-05,3.878344102202124e-06
1.4009239539534508e-05,5.171125469602832e-06
1.4943187908220872e-05,5.171125469602832e-06
1.7745035816127777e-05,5.171125469602832e-06
1.5877137677831142e-05,5.171125469602832e-06
1.7745035816127777e-05,5.171125469602832e-06
2.054688372403468e-05,5.171125469602832e-06
2.615057953984848e-05,1.0342250939205664e-05
2.8018479069729523e-05,1.0342250939205664e-05
2.9886375816441747e-05,1.1635032306606373e-05
0.0,1.5513376408808496e-05
0.0004623048863124,0.000884262455302
0.0005062005017804,0.0008894335807716
0.0005155399926587,0.0009579509932439
0.0005416905916994,0.0009411448354677
0.0005547658688984,0.0010290539684509
0.0005855861875545,0.0010523240330641
0.0006126707126986,0.0011079136318624
0.0007098014327385,0.0011531609797214
0.0007023298457142,0.0012087505785196
0.0006724434531614,0.001190651639376
0.0006640379401273,0.001222971173561
0.0006939242880373,0.0012527051450112
0.0006957921847934,0.0012979524928703
0.0007266125479989,0.0013057091810747
0.0007312822676143,0.0013057091810747
0.0007041977424703,0.0013897399699557
0.0007546309992463,0.0014013750022623
0.0007714421145067,0.0014556718196931
0.0007817155243903,0.001477649102939
0.0007695741732013,0.0014763563215716
0.0,0.001516432543961
0.0016848444745609,0.0014543790383257
0.0017931825893331,0.0016495890248033
0.0018940491744256,0.0016418323365988
0.0020182644192359,0.0017038858422341
0.0019706329852259,0.0017943805379521
0.0020033212450007,0.0016870796844579
0.0020182644192359,0.0016689807453143
0.0021368758405035,0.001619855053353
0.0020294717104866,0.0016508818061707
0.0018968509082796,0.0017245703441125
0.001817465184307,0.0019107308610182
0.0017773055162658,0.0014505006942235
0.0016260056568391,0.0013677626867099
0.0015886477217181,0.0018021372261565
